Nama File,Label Prediksi,Nama Folder
augmented_image_24.jpg,Y,Y
augmented_image_26.jpg,Y,Y
augmented_image_35.jpg,Y,Y
augmented_image_4.jpg,Y,Y
augmented_image_41.jpg,Y,Y
augmented_image_49.jpg,Y,Y
augmented_image_52.jpg,Y,Y
augmented_image_53.jpg,Y,Y
augmented_image_54.jpg,Y,Y
augmented_image_55.jpg,Y,Y
augmented_image_59.jpg,Y,Y
augmented_image_6.jpg,Y,Y
augmented_image_61.jpg,Y,Y
augmented_image_63.jpg,Y,Y
augmented_image_78.jpg,Y,Y
augmented_image_80.jpg,Y,Y
augmented_image_81.jpg,Y,Y
augmented_image_83.jpg,Y,Y
augmented_image_84.jpg,Y,Y
augmented_image_9.jpg,Y,Y
augmented_image_91.jpg,Y,Y
augmented_image_93.jpg,Y,Y
augmented_image_94.jpg,Y,Y
augmented_image_99.jpg,Y,Y
flip002.jpg,Y,Y
flip003.jpg,Y,Y
flip004.jpg,Y,Y
flip011.jpg,Y,Y
flip015.jpg,Y,Y
flip017.jpg,Y,Y
flip018.jpg,Y,Y
flip022.jpg,Y,Y
flip036.jpg,Y,Y
flip044.jpg,Y,Y
flip045.jpg,Y,Y
flip055.jpg,Y,Y
flip065.jpg,Y,Y
flip066.jpg,Y,Y
flip072.jpg,Y,Y
flip077.jpg,Y,Y
flip092.jpg,Y,Y
flip094.jpg,Y,Y
flip116.jpg,Y,Y
flip120.jpg,Y,Y
flip121.jpg,Y,Y
flip130.jpg,Y,Y
flip131.jpg,Y,Y
flip132.jpg,Y,Y
image_10.jpg,Y,Y
image_11.jpg,Y,Y
image_14.jpg,Y,Y
image_15.jpg,Y,Y
image_17.jpg,Y,Y
image_25.jpg,Y,Y
image_26.jpg,Y,Y
image_28.jpg,Y,Y
image_8.jpg,Y,Y
rotate003.jpg,Y,Y
rotate008.jpg,Y,Y
rotate013.jpg,Y,Y
rotate015.jpg,Y,Y
rotate018.jpg,Y,Y
rotate035.jpg,Y,Y
rotate039.jpg,Y,Y
rotate046.jpg,Y,Y
rotate056.jpg,Y,Y
rotate063.jpg,Y,Y
rotate068.jpg,Y,Y
rotate070.jpg,Y,Y
rotate073.jpg,Y,Y
rotate076.jpg,Y,Y
rotate078.jpg,Y,Y
rotate081.jpg,Y,Y
rotate083.jpg,Y,Y
rotate090.jpg,Y,Y
rotate098.jpg,Y,Y
rotate104.jpg,Y,Y
rotate106.jpg,Y,Y
rotate109.jpg,Y,Y
rotate115.jpg,Y,Y
rotate120.jpg,Y,Y
rotate121.jpg,Y,Y
rotate128.jpg,Y,Y
