Nama File,Label Prediksi,Nama Folder
body white (1).jpg,P,P
body white (3).jpg,P,P
flip003.jpg,P,P
flip004.jpg,P,P
flip006.jpg,P,P
flip009.jpg,P,P
flip012.jpg,P,P
flip014.jpg,P,P
flip015.jpg,P,P
flip018.jpg,P,P
flip019.jpg,P,P
flip022.jpg,P,P
flip023.jpg,P,P
flip028.jpg,P,P
flip038.jpg,P,P
flip039.jpg,P,P
flip046.jpg,P,P
flip047.jpg,P,P
flip048.jpg,P,P
flip052.jpg,P,P
flip059.jpg,P,P
flip068.jpg,P,P
flip069.jpg,P,P
flip070.jpg,P,P
flip076.jpg,P,P
flip077.jpg,P,P
flip083.jpg,P,P
flip084.jpg,P,P
flip095.jpg,P,P
flip096.jpg,P,P
flip100.jpg,P,P
flip106.jpg,P,P
flip109.jpg,P,P
flip128.jpg,P,P
flip144.jpg,P,P
image-p-104.jpg,P,P
image-p-106.jpg,P,P
image-p-115.jpg,P,P
image-p-116.jpg,P,P
image-p-120.jpg,P,P
image-p-121.jpg,P,P
image-p-125.jpg,P,P
image-p-129.jpg,P,P
image-p-132.jpg,P,P
image-p-136.jpg,P,P
image-p-14.jpg,P,P
image-p-18.jpg,P,P
image-p-38.jpg,P,P
image-p-39.jpg,P,P
image-p-42.jpg,P,P
image-p-43.jpg,P,P
image-p-46.jpg,P,P
image-p-52.jpg,P,P
image-p-57.jpg,P,P
image-p-59.jpg,P,P
image-p-60.jpg,P,P
image-p-62.jpg,P,P
image_14.jpg,P,P
image_21.jpg,P,P
image_24.jpg,P,P
image_35.jpg,P,P
rotate002.jpg,P,P
rotate006.jpg,P,P
rotate007.jpg,P,P
rotate008.jpg,P,P
rotate009.jpg,P,P
rotate010.jpg,P,P
rotate011.jpg,P,P
rotate012.jpg,P,P
rotate020.jpg,P,P
rotate036.jpg,P,P
rotate037.jpg,P,P
rotate038.jpg,P,P
rotate040.jpg,P,P
rotate043.jpg,P,P
rotate051.jpg,P,P
rotate058.jpg,P,P
rotate076.jpg,P,P
rotate105.jpg,P,P
rotate107.jpg,P,P
rotate118.jpg,P,P
rotate120.jpg,P,P
rotate122.jpg,P,P
rotate125.jpg,P,P
rotate130.jpg,P,P
rotate138.jpg,P,P
rotate139.jpg,P,P
rotate143.jpg,P,P
rotate144.jpg,P,P
wall white (1).jpg,P,P
