Nama File,Label Prediksi,Nama Folder
augmented_image_13.jpg,W,W
augmented_image_2.jpg,W,W
augmented_image_22.jpg,W,W
augmented_image_25.jpg,W,W
augmented_image_30.jpg,W,W
augmented_image_45.jpg,W,W
augmented_image_49.jpg,W,W
augmented_image_5.jpg,W,W
augmented_image_55.jpg,W,W
augmented_image_57.jpg,W,W
augmented_image_6.jpg,W,W
augmented_image_61.jpg,W,W
augmented_image_65.jpg,W,W
augmented_image_77.jpg,W,W
augmented_image_83.jpg,W,W
augmented_image_86.jpg,W,W
augmented_image_87.jpg,W,W
augmented_image_88.jpg,W,W
augmented_image_89.jpg,W,W
augmented_image_9.jpg,W,W
augmented_image_94.jpg,W,W
augmented_image_95.jpg,W,W
body dot (1).jpg,W,W
body dot (3).jpg,W,W
body white (4).jpg,W,W
flip000.jpg,W,W
flip008.jpg,W,W
flip012.jpg,W,W
flip016.jpg,W,W
flip019.jpg,W,W
flip028.jpg,W,W
flip029.jpg,W,W
flip036.jpg,W,W
flip037.jpg,W,W
flip038.jpg,W,W
flip042.jpg,W,W
flip045.jpg,W,W
flip054.jpg,W,W
flip069.jpg,W,W
flip070.jpg,W,W
flip083.jpg,W,W
flip085.jpg,W,W
flip090.jpg,W,W
flip095.jpg,W,W
flip097.jpg,W,W
flip099.jpg,W,W
flip102.jpg,W,W
flip119.jpg,W,W
flip132.jpg,W,W
flip138.jpg,W,W
flip141.jpg,W,W
flip143.jpg,W,W
image_13.jpg,W,W
image_16.jpg,W,W
image_17.jpg,W,W
image_18.jpg,W,W
image_2.jpg,W,W
image_4.jpg,W,W
rotate001.jpg,W,W
rotate011.jpg,W,W
rotate016.jpg,W,W
rotate018.jpg,W,W
rotate021.jpg,W,W
rotate022.jpg,W,W
rotate023.jpg,W,W
rotate025.jpg,W,W
rotate036.jpg,W,W
rotate038.jpg,W,W
rotate039.jpg,W,W
rotate040.jpg,W,W
rotate041.jpg,W,W
rotate047.jpg,W,W
rotate052.jpg,W,W
rotate056.jpg,W,W
rotate062.jpg,W,W
rotate068.jpg,W,W
rotate074.jpg,W,W
rotate075.jpg,W,W
rotate084.jpg,W,W
rotate090.jpg,W,W
rotate100.jpg,W,W
rotate102.jpg,W,W
rotate103.jpg,W,W
rotate111.jpg,W,W
rotate118.jpg,W,W
rotate119.jpg,W,W
rotate139.jpg,W,W
rotate140.jpg,W,W
rotate145.jpg,W,W
rotate147.jpg,W,W
