Nama File,Label Prediksi,Nama Folder
augmented_image_0.jpg,J,J
augmented_image_1.jpg,J,J
augmented_image_15.jpg,J,J
augmented_image_17.jpg,J,J
augmented_image_24.jpg,J,J
augmented_image_29.jpg,J,J
augmented_image_3.jpg,J,J
augmented_image_34.jpg,J,J
augmented_image_36.jpg,J,J
augmented_image_4.jpg,J,J
augmented_image_51.jpg,J,J
augmented_image_55.jpg,J,J
augmented_image_57.jpg,J,J
augmented_image_6.jpg,J,J
augmented_image_60.jpg,J,J
augmented_image_68.jpg,J,J
augmented_image_79.jpg,J,J
augmented_image_80.jpg,J,J
augmented_image_84.jpg,J,J
augmented_image_87.jpg,J,J
augmented_image_88.jpg,J,J
augmented_image_89.jpg,J,J
augmented_image_90.jpg,J,J
augmented_image_93.jpg,J,J
body dot (1).jpg,J,J
flip002.jpg,J,J
flip017.jpg,J,J
flip018.jpg,J,J
flip019.jpg,J,J
flip033.jpg,J,J
flip035.jpg,J,J
flip037.jpg,J,J
flip047.jpg,J,J
flip062.jpg,J,J
flip067.jpg,J,J
flip068.jpg,J,J
flip071.jpg,J,J
flip073.jpg,J,J
flip084.jpg,J,J
flip093.jpg,J,J
flip095.jpg,J,J
flip103.jpg,J,J
flip109.jpg,J,J
flip117.jpg,J,J
flip119.jpg,J,J
flip124.jpg,J,J
flip125.jpg,J,J
flip130.jpg,J,J
flip138.jpg,J,J
flip145.jpg,J,J
image_1.jpg,J,J
image_10 cop.jpg,J,J
image_14.jpg,J,J
image_17.jpg,J,J
image_4.jpg,J,J
image_6.jpg,J,J
rotate001.jpg,J,J
rotate010.jpg,J,J
rotate011.jpg,J,J
rotate013.jpg,J,J
rotate014.jpg,J,J
rotate017.jpg,J,J
rotate022.jpg,J,J
rotate023.jpg,J,J
rotate025.jpg,J,J
rotate030.jpg,J,J
rotate032.jpg,J,J
rotate035.jpg,J,J
rotate041.jpg,J,J
rotate048.jpg,J,J
rotate056.jpg,J,J
rotate057.jpg,J,J
rotate060.jpg,J,J
rotate066.jpg,J,J
rotate082.jpg,J,J
rotate090.jpg,J,J
rotate102.jpg,J,J
rotate107.jpg,J,J
rotate109.jpg,J,J
rotate110.jpg,J,J
rotate111.jpg,J,J
rotate114.jpg,J,J
rotate116.jpg,J,J
rotate118.jpg,J,J
rotate124.jpg,J,J
rotate125.jpg,J,J
rotate127.jpg,J,J
rotate135.jpg,J,J
rotate145.jpg,J,J
rotate149.jpg,J,J
