Nama File,Label Prediksi,Nama Folder
augmented_image_14.jpg,F,F
augmented_image_16.jpg,F,F
augmented_image_19.jpg,F,F
augmented_image_20.jpg,F,F
augmented_image_23.jpg,F,F
augmented_image_26.jpg,F,F
augmented_image_31.jpg,F,F
augmented_image_38.jpg,F,F
augmented_image_4.jpg,F,F
augmented_image_44.jpg,F,F
augmented_image_45.jpg,F,F
augmented_image_47.jpg,F,F
augmented_image_49.jpg,F,F
augmented_image_5.jpg,F,F
augmented_image_53.jpg,F,F
augmented_image_62.jpg,F,F
augmented_image_63.jpg,F,F
augmented_image_65.jpg,F,F
augmented_image_74.jpg,F,F
augmented_image_76.jpg,F,F
augmented_image_80.jpg,F,F
augmented_image_85.jpg,F,F
augmented_image_86.jpg,F,F
augmented_image_89.jpg,F,F
augmented_image_91.jpg,F,F
augmented_image_97.jpg,F,F
body dot (2).jpg,F,F
body white (4).jpg,F,F
flip002.jpg,F,F
flip010.jpg,F,F
flip024.jpg,F,F
flip029.jpg,F,F
flip030.jpg,F,F
flip040.jpg,F,F
flip044.jpg,F,F
flip048.jpg,F,F
flip051.jpg,F,F
flip053.jpg,F,F
flip056.jpg,F,F
flip068.jpg,F,F
flip085.jpg,F,F
flip093.jpg,F,F
flip102.jpg,F,F
flip108.jpg,F,F
flip110.jpg,F,F
flip111.jpg,F,F
flip114.jpg,F,F
flip126.jpg,F,F
flip129.jpg,F,F
flip133.jpg,F,F
flip136.jpg,F,F
flip139.jpg,F,F
flip140.jpg,F,F
flip146.jpg,F,F
image_11.jpg,F,F
image_15.jpg,F,F
image_23.jpg,F,F
image_27 copy.jpg,F,F
image_35.jpg,F,F
image_36.jpg,F,F
rotate001.jpg,F,F
rotate003.jpg,F,F
rotate010.jpg,F,F
rotate013.jpg,F,F
rotate015.jpg,F,F
rotate025.jpg,F,F
rotate033.jpg,F,F
rotate046.jpg,F,F
rotate057.jpg,F,F
rotate062.jpg,F,F
rotate067.jpg,F,F
rotate074.jpg,F,F
rotate078.jpg,F,F
rotate090.jpg,F,F
rotate094.jpg,F,F
rotate096.jpg,F,F
rotate100.jpg,F,F
rotate101.jpg,F,F
rotate104.jpg,F,F
rotate105.jpg,F,F
rotate109.jpg,F,F
rotate110.jpg,F,F
rotate116.jpg,F,F
rotate117.jpg,F,F
rotate121.jpg,F,F
rotate132.jpg,F,F
rotate139.jpg,F,F
rotate146.jpg,F,F
rotate148.jpg,F,F
wall white (4).jpg,F,F
