Nama File,Label Prediksi,Nama Folder
augmented_image_17.jpg,M,M
augmented_image_23.jpg,M,M
augmented_image_24.jpg,M,M
augmented_image_27.jpg,M,M
augmented_image_35.jpg,M,M
augmented_image_36.jpg,M,M
augmented_image_43.jpg,M,M
augmented_image_45.jpg,M,M
augmented_image_53.jpg,M,M
augmented_image_64.jpg,M,M
augmented_image_71.jpg,M,M
augmented_image_8.jpg,M,M
augmented_image_84.jpg,M,M
augmented_image_85.jpg,M,M
augmented_image_9.jpg,M,M
augmented_image_95.jpg,M,M
body dot (2).jpg,M,M
body dot (3).jpg,M,M
body white (2).jpg,M,M
body white (3).jpg,M,M
flip009.jpg,M,M
flip026.jpg,M,M
flip029.jpg,M,M
flip030.jpg,M,M
flip034.jpg,M,M
flip040.jpg,M,M
flip043.jpg,M,M
flip044.jpg,M,M
flip045.jpg,M,M
flip048.jpg,M,M
flip049.jpg,M,M
flip050.jpg,M,M
flip055.jpg,M,M
flip058.jpg,M,M
flip064.jpg,M,M
flip081.jpg,M,M
flip092.jpg,M,M
flip099.jpg,M,M
flip101.jpg,M,M
flip103.jpg,M,M
flip108.jpg,M,M
flip111.jpg,M,M
flip114.jpg,M,M
flip117.jpg,M,M
flip119.jpg,M,M
flip124.jpg,M,M
flip128.jpg,M,M
flip129.jpg,M,M
flip130.jpg,M,M
flip132.jpg,M,M
flip133.jpg,M,M
flip136.jpg,M,M
flip142.jpg,M,M
flip145.jpg,M,M
image_1.jpg,M,M
image_10.jpg,M,M
image_11.jpg,M,M
image_13.jpg,M,M
image_14 cop.jpg,M,M
image_27.jpg,M,M
image_29.jpg,M,M
image_32.jpg,M,M
image_35.jpg,M,M
image_8.jpg,M,M
rotate009.jpg,M,M
rotate019.jpg,M,M
rotate023.jpg,M,M
rotate025.jpg,M,M
rotate029.jpg,M,M
rotate039.jpg,M,M
rotate046.jpg,M,M
rotate063.jpg,M,M
rotate064.jpg,M,M
rotate074.jpg,M,M
rotate075.jpg,M,M
rotate076.jpg,M,M
rotate083.jpg,M,M
rotate090.jpg,M,M
rotate100.jpg,M,M
rotate107.jpg,M,M
rotate111.jpg,M,M
rotate116.jpg,M,M
rotate121.jpg,M,M
rotate126.jpg,M,M
rotate131.jpg,M,M
rotate134.jpg,M,M
rotate139.jpg,M,M
wall white (2).jpg,M,M
wall white (3).jpg,M,M
