Nama File,Label Prediksi,Nama Folder
augmented_image_1.jpg,S,S
augmented_image_100.jpg,S,S
augmented_image_12.jpg,S,S
augmented_image_15.jpg,S,S
augmented_image_18.jpg,S,S
augmented_image_23.jpg,S,S
augmented_image_44.jpg,S,S
augmented_image_50.jpg,S,S
augmented_image_61.jpg,S,S
augmented_image_69.jpg,S,S
augmented_image_7.jpg,S,S
augmented_image_71.jpg,S,S
augmented_image_75.jpg,S,S
augmented_image_80.jpg,S,S
augmented_image_84.jpg,S,S
augmented_image_85.jpg,S,S
augmented_image_9.jpg,S,S
augmented_image_91.jpg,S,S
augmented_image_93.jpg,S,S
augmented_image_94.jpg,S,S
augmented_image_99.jpg,S,S
flip004.jpg,S,S
flip012.jpg,S,S
flip016.jpg,S,S
flip019.jpg,S,S
flip020.jpg,S,S
flip027.jpg,S,S
flip028.jpg,S,S
flip033.jpg,S,S
flip034.jpg,S,S
flip041.jpg,S,S
flip048.jpg,S,S
flip054.jpg,S,S
flip055.jpg,S,S
flip061.jpg,S,S
flip071.jpg,S,S
flip073.jpg,S,S
flip081.jpg,S,S
flip092.jpg,S,S
flip094.jpg,S,S
flip098.jpg,S,S
flip102.jpg,S,S
flip104.jpg,S,S
flip110.jpg,S,S
flip127.jpg,S,S
flip129.jpg,S,S
flip132.jpg,S,S
flip135.jpg,S,S
flip136.jpg,S,S
flip141.jpg,S,S
image_1.jpg,S,S
image_12.jpg,S,S
image_13.jpg,S,S
image_19.jpg,S,S
image_36.jpg,S,S
rotate005.jpg,S,S
rotate017.jpg,S,S
rotate030.jpg,S,S
rotate033.jpg,S,S
rotate039.jpg,S,S
rotate053.jpg,S,S
rotate056.jpg,S,S
rotate059.jpg,S,S
rotate061.jpg,S,S
rotate066.jpg,S,S
rotate069.jpg,S,S
rotate070.jpg,S,S
rotate071.jpg,S,S
rotate074.jpg,S,S
rotate077.jpg,S,S
rotate078.jpg,S,S
rotate081.jpg,S,S
rotate083.jpg,S,S
rotate088.jpg,S,S
rotate093.jpg,S,S
rotate097.jpg,S,S
rotate105.jpg,S,S
rotate106.jpg,S,S
rotate112.jpg,S,S
rotate117.jpg,S,S
rotate118.jpg,S,S
rotate120.jpg,S,S
rotate128.jpg,S,S
rotate129.jpg,S,S
rotate135.jpg,S,S
rotate139.jpg,S,S
