Nama File,Label Prediksi,Nama Folder
body dot (1).jpg,E,E
body dot (4).jpg,E,E
body white (1).jpg,E,E
body white (4).jpg,E,E
flip009.jpg,E,E
flip011.jpg,E,E
flip013.jpg,E,E
flip020.jpg,E,E
flip025.jpg,E,E
flip030.jpg,E,E
flip052.jpg,E,E
flip053.jpg,E,E
flip054.jpg,E,E
flip058.jpg,E,E
flip060.jpg,E,E
flip070.jpg,E,E
flip071.jpg,E,E
flip078.jpg,E,E
flip085.jpg,E,E
flip086.jpg,E,E
flip087.jpg,E,E
flip092.jpg,E,E
flip096.jpg,E,E
flip097.jpg,E,E
flip102.jpg,E,E
flip106.jpg,E,E
flip107.jpg,E,E
flip114.jpg,E,E
flip128.jpg,E,E
flip129.jpg,E,E
flip135.jpg,E,E
flip138.jpg,E,E
image-006.jpg,E,E
image-007.jpg,E,E
image-014.jpg,E,E
image-015.jpg,E,E
image-016.jpg,E,E
image-022.jpg,E,E
image-036.jpg,E,E
image-038.jpg,E,E
image-040.jpg,E,E
image-052.jpg,E,E
image-055.jpg,E,E
image-058.jpg,E,E
image-073.jpg,E,E
image-076.jpg,E,E
image-077.jpg,E,E
image-080.jpg,E,E
image-e-080.jpg,E,E
image-e-081.jpg,E,E
image-e-38.jpg,E,E
image-e-9.jpg,E,E
image_12.jpg,E,E
image_20.jpg,E,E
image_25.jpg,E,E
image_29.jpg,E,E
image_33.jpg,E,E
image_36.jpg,E,E
rotate006.jpg,E,E
rotate013.jpg,E,E
rotate020.jpg,E,E
rotate025.jpg,E,E
rotate026.jpg,E,E
rotate037.jpg,E,E
rotate038.jpg,E,E
rotate042.jpg,E,E
rotate047.jpg,E,E
rotate048.jpg,E,E
rotate059.jpg,E,E
rotate062.jpg,E,E
rotate065.jpg,E,E
rotate066.jpg,E,E
rotate068.jpg,E,E
rotate069.jpg,E,E
rotate072.jpg,E,E
rotate080.jpg,E,E
rotate083.jpg,E,E
rotate084.jpg,E,E
rotate097.jpg,E,E
rotate104.jpg,E,E
rotate107.jpg,E,E
rotate109.jpg,E,E
rotate120.jpg,E,E
rotate124.jpg,E,E
rotate128.jpg,E,E
rotate130.jpg,E,E
rotate134.jpg,E,E
rotate135.jpg,E,E
rotate143.jpg,E,E
