Nama File,Label Prediksi,Nama Folder
augmented_image_0.jpg,U,U
augmented_image_12.jpg,U,U
augmented_image_14.jpg,U,U
augmented_image_15.jpg,U,U
augmented_image_17.jpg,U,U
augmented_image_2.jpg,U,U
augmented_image_25.jpg,U,U
augmented_image_27.jpg,U,U
augmented_image_3.jpg,U,U
augmented_image_38.jpg,U,U
augmented_image_42.jpg,U,U
augmented_image_43.jpg,U,U
augmented_image_44.jpg,U,U
augmented_image_45.jpg,U,U
augmented_image_52.jpg,U,U
augmented_image_62.jpg,U,U
augmented_image_65.jpg,U,U
augmented_image_68.jpg,U,U
augmented_image_73.jpg,U,U
augmented_image_79.jpg,U,U
augmented_image_80.jpg,U,U
augmented_image_83.jpg,U,U
augmented_image_86.jpg,U,U
augmented_image_91.jpg,U,U
augmented_image_93.jpg,U,U
augmented_image_97.jpg,U,U
flip002.jpg,U,U
flip014.jpg,U,U
flip017.jpg,U,U
flip018.jpg,U,U
flip025.jpg,U,U
flip036.jpg,U,U
flip038.jpg,U,U
flip040.jpg,U,U
flip044.jpg,U,U
flip050.jpg,U,U
flip051.jpg,U,U
flip056.jpg,U,U
flip064.jpg,U,U
flip082.jpg,U,U
flip085.jpg,U,U
flip087.jpg,U,U
flip090.jpg,U,U
flip092.jpg,U,U
flip094.jpg,U,U
flip101.jpg,U,U
flip114.jpg,U,U
flip117.jpg,U,U
flip121.jpg,U,U
flip123.jpg,U,U
flip129.jpg,U,U
flip130.jpg,U,U
flip132.jpg,U,U
flip139.jpg,U,U
flip148.jpg,U,U
image_10.jpg,U,U
image_12.jpg,U,U
image_14.jpg,U,U
image_25.jpg,U,U
image_28.jpg,U,U
image_34.jpg,U,U
image_5.jpg,U,U
rotate005.jpg,U,U
rotate008.jpg,U,U
rotate010.jpg,U,U
rotate015.jpg,U,U
rotate023.jpg,U,U
rotate025.jpg,U,U
rotate029.jpg,U,U
rotate031.jpg,U,U
rotate037.jpg,U,U
rotate038.jpg,U,U
rotate051.jpg,U,U
rotate056.jpg,U,U
rotate065.jpg,U,U
rotate071.jpg,U,U
rotate072.jpg,U,U
rotate078.jpg,U,U
rotate083.jpg,U,U
rotate097.jpg,U,U
rotate099.jpg,U,U
rotate109.jpg,U,U
rotate111.jpg,U,U
rotate117.jpg,U,U
rotate125.jpg,U,U
rotate129.jpg,U,U
rotate143.jpg,U,U
wall white (1).jpg,U,U
wall white (3).jpg,U,U
