Nama File,Label Prediksi,Nama Folder
IMG_20230605_234123.jpg,O,O
IMG_20230605_234132.jpg,O,O
IMG_20230606_091934.jpg,O,O
IMG_20230606_091943.jpg,O,O
IMG_20230606_092037.jpg,O,O
IMG_20230606_092047.jpg,O,O
IMG_20230606_092051.jpg,O,O
IMG_20230606_092055.jpg,O,O
IMG_20230606_092315.jpg,O,O
IMG_20230606_092407.jpg,O,O
IMG_20230606_092659.jpg,O,O
IMG_20230606_092703.jpg,O,O
augmented_image_1.jpg,O,O
augmented_image_12.jpg,O,O
augmented_image_2.jpg,O,O
augmented_image_21.jpg,O,O
augmented_image_28.jpg,O,O
augmented_image_30.jpg,O,O
augmented_image_34.jpg,O,O
augmented_image_39.jpg,O,O
augmented_image_4.jpg,O,O
augmented_image_45.jpg,O,O
augmented_image_48.jpg,O,O
augmented_image_61.jpg,O,O
augmented_image_63.jpg,O,O
augmented_image_67.jpg,O,O
augmented_image_74.jpg,O,O
augmented_image_80.jpg,O,O
augmented_image_92.jpg,O,O
augmented_image_94.jpg,O,O
augmented_image_95.jpg,O,O
augmented_image_96.jpg,O,O
augmented_image_97.jpg,O,O
augmented_image_98.jpg,O,O
flip000.jpg,O,O
flip003.jpg,O,O
flip012.jpg,O,O
flip017.jpg,O,O
flip024.jpg,O,O
flip028.jpg,O,O
flip033.jpg,O,O
flip038.jpg,O,O
flip039.jpg,O,O
flip040.jpg,O,O
flip043.jpg,O,O
flip046.jpg,O,O
flip051.jpg,O,O
flip054.jpg,O,O
flip065.jpg,O,O
flip071.jpg,O,O
flip073.jpg,O,O
flip076.jpg,O,O
flip090.jpg,O,O
flip094.jpg,O,O
flip096.jpg,O,O
flip097.jpg,O,O
flip105.jpg,O,O
flip106.jpg,O,O
flip121.jpg,O,O
flip123.jpg,O,O
flip127.jpg,O,O
flip133.jpg,O,O
flip134.jpg,O,O
flip146.jpg,O,O
rotate001.jpg,O,O
rotate013.jpg,O,O
rotate026.jpg,O,O
rotate029.jpg,O,O
rotate039.jpg,O,O
rotate047.jpg,O,O
rotate048.jpg,O,O
rotate049.jpg,O,O
rotate051.jpg,O,O
rotate055.jpg,O,O
rotate056.jpg,O,O
rotate069.jpg,O,O
rotate071.jpg,O,O
rotate074.jpg,O,O
rotate083.jpg,O,O
rotate084.jpg,O,O
rotate098.jpg,O,O
rotate106.jpg,O,O
rotate111.jpg,O,O
rotate117.jpg,O,O
rotate134.jpg,O,O
rotate137.jpg,O,O
rotate139.jpg,O,O
rotate141.jpg,O,O
rotate144.jpg,O,O
rotate147.jpg,O,O
