Nama File,Label Prediksi,Nama Folder
augmented_image_0.jpg,K,K
augmented_image_12.jpg,K,K
augmented_image_13.jpg,K,K
augmented_image_17.jpg,K,K
augmented_image_27.jpg,K,K
augmented_image_29.jpg,K,K
augmented_image_30.jpg,K,K
augmented_image_33.jpg,K,K
augmented_image_36.jpg,K,K
augmented_image_41.jpg,K,K
augmented_image_50.jpg,K,K
augmented_image_65.jpg,K,K
augmented_image_67.jpg,K,K
augmented_image_77.jpg,K,K
augmented_image_83.jpg,K,K
augmented_image_86.jpg,K,K
augmented_image_88.jpg,K,K
augmented_image_95.jpg,K,K
body dot (4).jpg,K,K
body white (1).jpg,K,K
flip005.jpg,K,K
flip010.jpg,K,K
flip015.jpg,K,K
flip016.jpg,K,K
flip021.jpg,K,K
flip035.jpg,K,K
flip037.jpg,K,K
flip038.jpg,K,K
flip052.jpg,K,K
flip057.jpg,K,K
flip059.jpg,K,K
flip061.jpg,K,K
flip063.jpg,K,K
flip070.jpg,K,K
flip081.jpg,K,K
flip082.jpg,K,K
flip089.jpg,K,K
flip091.jpg,K,K
flip101.jpg,K,K
flip108.jpg,K,K
flip115.jpg,K,K
flip125.jpg,K,K
flip127.jpg,K,K
flip130.jpg,K,K
flip132.jpg,K,K
flip140.jpg,K,K
image_10.jpg,K,K
image_11.jpg,K,K
image_16.jpg,K,K
image_21.jpg,K,K
image_24.jpg,K,K
image_26.jpg,K,K
image_28.jpg,K,K
image_31.jpg,K,K
image_8.jpg,K,K
rotate004.jpg,K,K
rotate007.jpg,K,K
rotate008.jpg,K,K
rotate013.jpg,K,K
rotate020.jpg,K,K
rotate021.jpg,K,K
rotate028.jpg,K,K
rotate030.jpg,K,K
rotate034.jpg,K,K
rotate035.jpg,K,K
rotate037.jpg,K,K
rotate039.jpg,K,K
rotate052.jpg,K,K
rotate060.jpg,K,K
rotate063.jpg,K,K
rotate064.jpg,K,K
rotate066.jpg,K,K
rotate070.jpg,K,K
rotate082.jpg,K,K
rotate083.jpg,K,K
rotate085.jpg,K,K
rotate086.jpg,K,K
rotate102.jpg,K,K
rotate103.jpg,K,K
rotate104.jpg,K,K
rotate111.jpg,K,K
rotate118.jpg,K,K
rotate127.jpg,K,K
rotate129.jpg,K,K
rotate132.jpg,K,K
rotate136.jpg,K,K
rotate141.jpg,K,K
