Nama File,Label Prediksi,Nama Folder
augmented_image_1.jpg,V,V
augmented_image_15.jpg,V,V
augmented_image_19.jpg,V,V
augmented_image_20.jpg,V,V
augmented_image_26.jpg,V,V
augmented_image_27.jpg,V,V
augmented_image_3.jpg,V,V
augmented_image_32.jpg,V,V
augmented_image_35.jpg,V,V
augmented_image_47.jpg,V,V
augmented_image_59.jpg,V,V
augmented_image_65.jpg,V,V
augmented_image_66.jpg,V,V
augmented_image_67.jpg,V,V
augmented_image_70.jpg,V,V
augmented_image_79.jpg,V,V
augmented_image_82.jpg,V,V
augmented_image_83.jpg,V,V
augmented_image_85.jpg,V,V
augmented_image_86.jpg,V,V
augmented_image_87.jpg,V,V
augmented_image_88.jpg,V,V
augmented_image_96.jpg,V,V
augmented_image_98.jpg,V,V
body white (3).jpg,V,V
flip003.jpg,V,V
flip015.jpg,V,V
flip016.jpg,V,V
flip026.jpg,V,V
flip027.jpg,V,V
flip032.jpg,V,V
flip041.jpg,V,V
flip046.jpg,V,V
flip049.jpg,V,V
flip051.jpg,V,V
flip052.jpg,V,V
flip056.jpg,V,V
flip058.jpg,V,V
flip059.jpg,V,V
flip077.jpg,V,V
flip081.jpg,V,V
flip085.jpg,V,V
flip086.jpg,V,V
flip088.jpg,V,V
flip090.jpg,V,V
flip092.jpg,V,V
flip093.jpg,V,V
flip096.jpg,V,V
flip100.jpg,V,V
flip113.jpg,V,V
flip123.jpg,V,V
flip126.jpg,V,V
flip134.jpg,V,V
flip135.jpg,V,V
flip138.jpg,V,V
flip147.jpg,V,V
image_11 c.jpg,V,V
image_14.jpg,V,V
image_15.jpg,V,V
image_18.jpg,V,V
image_33.jpg,V,V
rotate000.jpg,V,V
rotate004.jpg,V,V
rotate006.jpg,V,V
rotate007.jpg,V,V
rotate008.jpg,V,V
rotate011.jpg,V,V
rotate013.jpg,V,V
rotate024.jpg,V,V
rotate029.jpg,V,V
rotate031.jpg,V,V
rotate036.jpg,V,V
rotate040.jpg,V,V
rotate042.jpg,V,V
rotate056.jpg,V,V
rotate060.jpg,V,V
rotate062.jpg,V,V
rotate073.jpg,V,V
rotate082.jpg,V,V
rotate083.jpg,V,V
rotate087.jpg,V,V
rotate105.jpg,V,V
rotate109.jpg,V,V
rotate111.jpg,V,V
rotate114.jpg,V,V
rotate117.jpg,V,V
rotate125.jpg,V,V
rotate138.jpg,V,V
rotate146.jpg,V,V
rotate148.jpg,V,V
